		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
28/07/20	9:50	4.9	4.9	4.8	51	-4.4	1.6	W	0.13	6.4	W	4.9	4.3	4.3	8.3	1024.3	0.00	0.0	297	2.13	302	1.6	0.06	1.6	0.047	0.000	15.3	29	-2.7	13.3	0.00	107	1	93.9	5
28/07/20	9:55	5.1	5.1	4.9	51	-4.3	1.6	W	0.13	6.4	W	5.1	4.4	4.4	8.7	1024.3	0.00	0.0	309	2.21	313	1.7	0.06	1.7	0.046	0.000	15.3	29	-2.7	13.3	0.00	107	1	93.9	5
28/07/20	10:00	5.3	5.3	5.1	51	-4.0	0.0	W	0.00	4.8	W	5.3	4.7	4.7	9.1	1024.5	0.00	0.0	320	2.29	325	1.7	0.06	1.7	0.045	0.000	15.3	29	-2.7	13.3	0.10	108	1	94.7	5
28/07/20	10:05	5.7	5.7	5.3	49	-4.2	0.0	W	0.00	1.6	W	5.7	5.1	5.1	9.5	1024.5	0.00	0.0	332	2.38	336	1.8	0.06	1.8	0.044	0.000	15.3	29	-2.7	13.3	0.00	109	1	95.6	5
28/07/20	10:10	6.2	6.2	5.7	48	-4.0	0.0	W	0.00	1.6	W	6.2	5.5	5.5	10.0	1024.5	0.00	0.0	344	2.47	350	1.9	0.07	1.9	0.042	0.000	15.3	29	-2.7	13.3	0.00	108	1	94.7	5
28/07/20	10:15	6.4	6.4	6.2	47	-4.1	0.0	W	0.00	3.2	W	6.4	5.8	5.8	10.3	1024.6	0.00	0.0	354	2.54	359	2.0	0.07	2.0	0.041	0.000	15.3	29	-2.7	13.3	0.00	109	1	95.6	5
28/07/20	10:20	6.7	6.7	6.4	45	-4.4	0.0	W	0.00	6.4	W	6.7	6.0	6.0	10.6	1024.6	0.00	0.0	366	2.62	369	2.0	0.07	2.1	0.040	0.000	15.3	29	-2.7	13.3	0.00	109	1	95.6	5
28/07/20	10:25	7.1	7.1	6.8	45	-4.0	0.0	W	0.00	6.4	W	7.1	6.4	6.4	11.1	1024.6	0.00	0.0	375	2.69	380	2.1	0.07	2.1	0.039	0.000	15.3	29	-2.7	13.3	0.00	109	1	95.6	5
28/07/20	10:30	7.3	7.3	7.1	44	-4.1	1.6	W	0.13	8.0	W	7.3	6.6	6.6	11.3	1024.8	0.00	0.0	385	2.76	387	2.2	0.08	2.2	0.038	0.000	15.3	29	-2.7	13.3	0.00	108	1	94.7	5
28/07/20	10:35	7.5	7.5	7.3	44	-4.0	0.0	W	0.00	4.8	W	7.5	6.8	6.8	11.5	1024.8	0.00	0.0	395	2.83	397	2.2	0.08	2.2	0.038	0.000	15.4	29	-2.6	13.4	0.00	107	1	93.9	5
28/07/20	10:40	7.9	7.9	7.6	43	-3.9	0.0	W	0.00	1.6	W	7.9	7.1	7.1	11.9	1024.8	0.00	0.0	406	2.91	411	2.3	0.08	2.3	0.036	0.000	15.4	29	-2.6	13.4	0.00	110	1	96.5	5
28/07/20	10:45	8.2	8.2	7.9	42	-4.0	0.0	W	0.00	6.4	W	8.2	7.4	7.4	12.3	1024.8	0.00	0.0	416	2.98	422	2.4	0.09	2.4	0.035	0.000	15.4	30	-2.1	13.4	0.00	111	1	97.4	5
28/07/20	10:50	8.6	8.6	8.2	41	-4.0	0.0	W	0.00	3.2	W	8.6	7.7	7.7	12.6	1024.8	0.00	0.0	425	3.05	427	2.4	0.09	2.5	0.034	0.000	15.4	30	-2.1	13.4	0.00	110	1	96.5	5
28/07/20	10:55	8.8	8.8	8.6	41	-3.7	0.0	W	0.00	3.2	W	8.8	8.0	8.0	12.9	1024.8	0.00	0.0	434	3.11	438	2.5	0.09	2.5	0.033	0.000	15.4	30	-2.1	13.4	0.00	110	1	96.5	5
28/07/20	11:00	9.1	9.1	8.9	41	-3.5	1.6	WSW	0.13	6.4	W	9.1	8.2	8.2	13.2	1024.8	0.00	0.0	443	3.18	448	2.6	0.09	2.6	0.032	0.000	15.4	30	-2.1	13.5	0.18	113	1	99.1	5
28/07/20	11:05	9.3	9.3	9.1	40	-3.6	0.0	SW	0.00	9.7	WSW	9.3	8.5	8.5	13.5	1024.8	0.00	0.0	452	3.24	454	2.7	0.10	2.7	0.031	0.000	15.4	30	-2.1	13.5	0.00	111	1	97.4	5
28/07/20	11:10	9.5	9.5	9.3	36	-4.9	1.6	W	0.13	9.7	W	9.5	8.6	8.6	13.5	1024.8	0.00	0.0	460	3.30	462	2.7	0.10	2.7	0.031	0.000	15.4	30	-2.1	13.5	0.00	110	1	96.5	5
28/07/20	11:15	9.7	9.7	9.5	36	-4.7	1.6	W	0.13	8.0	W	9.7	8.8	8.8	13.8	1024.7	0.00	0.0	467	3.35	471	2.8	0.10	2.8	0.030	0.000	15.4	30	-2.1	13.5	0.00	111	1	97.4	5
28/07/20	11:20	10.1	10.1	9.8	34	-5.1	0.0	W	0.00	8.0	W	10.1	9.1	9.1	14.1	1024.7	0.00	0.0	475	3.40	476	2.9	0.10	2.9	0.029	0.000	15.6	30	-2.0	13.6	0.00	113	1	99.1	5
28/07/20	11:25	10.2	10.2	10.1	33	-5.4	1.6	W	0.13	8.0	W	10.2	9.2	9.2	14.2	1024.7	0.00	0.0	481	3.45	483	2.9	0.10	2.9	0.028	0.000	15.6	30	-2.0	13.6	0.00	109	1	95.6	5
28/07/20	11:30	10.3	10.3	10.2	32	-5.7	0.0	W	0.00	6.4	W	10.3	9.2	9.2	14.2	1024.6	0.00	0.0	489	3.50	492	3.0	0.11	3.0	0.028	0.000	15.6	30	-2.0	13.6	0.00	113	1	99.1	5
28/07/20	11:35	10.4	10.4	10.3	31	-6.0	1.6	WSW	0.13	9.7	W	10.4	9.3	9.3	14.3	1024.6	0.00	0.0	494	3.54	499	3.0	0.11	3.1	0.027	0.000	15.6	30	-1.9	13.7	0.00	110	1	96.5	5
28/07/20	11:40	10.6	10.6	10.4	31	-5.9	1.6	WSW	0.13	8.0	WSW	10.6	9.4	9.4	14.4	1024.6	0.00	0.0	501	3.59	503	3.1	0.11	3.1	0.027	0.000	15.6	30	-1.9	13.7	0.00	110	1	96.5	5
28/07/20	11:45	10.7	10.7	10.6	29	-6.6	1.6	WSW	0.13	9.7	WSW	10.7	9.4	9.4	14.4	1024.4	0.00	0.0	506	3.63	508	3.1	0.11	3.1	0.026	0.000	15.7	30	-1.8	13.8	0.00	110	1	96.5	5
28/07/20	11:50	10.8	10.8	10.7	29	-6.6	1.6	W	0.13	6.4	W	10.8	9.5	9.5	14.5	1024.4	0.00	0.0	513	3.68	515	3.2	0.11	3.2	0.026	0.000	15.7	30	-1.8	13.8	0.00	110	1	96.5	5
28/07/20	11:55	10.9	10.9	10.8	28	-6.9	1.6	WSW	0.13	6.4	WSW	10.9	9.6	9.6	14.6	1024.4	0.00	0.0	520	3.73	524	3.3	0.12	3.3	0.026	0.000	15.7	30	-1.8	13.8	0.00	112	1	98.2	5
28/07/20	12:00	11.1	11.1	10.9	28	-6.7	1.6	SW	0.13	9.7	WSW	11.1	9.7	9.7	14.7	1024.3	0.00	0.0	522	3.74	524	3.3	0.12	3.3	0.025	0.000	15.8	30	-1.8	13.8	0.25	108	1	94.7	5
28/07/20	12:05	11.4	11.4	11.1	28	-6.5	0.0	W	0.00	6.4	W	11.4	9.9	9.9	14.9	1024.3	0.00	0.0	525	3.76	527	3.3	0.12	3.4	0.024	0.000	15.8	30	-1.8	13.8	0.00	84	1	73.7	5
28/07/20	12:10	11.4	11.4	11.4	28	-6.5	0.0	W	0.00	4.8	W	11.4	10.0	10.0	15.0	1024.3	0.00	0.0	530	3.80	533	3.4	0.12	3.4	0.024	0.000	15.9	30	-1.7	13.9	0.00	113	1	99.1	5
28/07/20	12:15	11.7	11.7	11.4	28	-6.2	0.0	W	0.00	3.2	W	11.7	10.2	10.2	15.3	1024.2	0.00	0.0	535	3.83	538	3.4	0.12	3.4	0.023	0.000	15.9	30	-1.7	13.9	0.00	110	1	96.5	5
28/07/20	12:20	11.8	11.8	11.7	27	-6.6	1.6	WSW	0.13	8.0	SW	11.8	10.3	10.3	15.3	1024.2	0.00	0.0	538	3.86	538	3.4	0.12	3.5	0.023	0.000	15.9	30	-1.7	13.9	0.00	109	1	95.6	5
28/07/20	12:25	11.8	11.8	11.8	28	-6.1	0.0	WSW	0.00	6.4	WSW	11.8	10.3	10.3	15.3	1024.2	0.00	0.0	540	3.87	541	3.5	0.13	3.5	0.023	0.000	16.0	30	-1.6	14.0	0.00	111	1	97.4	5
28/07/20	12:30	11.8	11.8	11.8	26	-7.1	1.6	SW	0.13	8.0	SW	11.8	10.2	10.2	15.3	1024.1	0.00	0.0	545	3.91	545	3.5	0.13	3.5	0.023	0.000	16.0	30	-1.6	14.0	0.00	111	1	97.4	5
28/07/20	12:35	11.8	11.8	11.8	26	-7.1	1.6	SSW	0.13	11.3	SW	11.8	10.2	10.2	15.2	1024.1	0.00	0.0	544	3.90	545	3.6	0.13	3.6	0.023	0.000	16.0	30	-1.6	14.0	0.00	108	1	94.7	5
28/07/20	12:40	11.8	11.8	11.8	26	-7.1	1.6	SW	0.13	11.3	SW	11.8	10.2	10.2	15.2	1024.1	0.00	0.0	547	3.92	548	3.6	0.13	3.6	0.023	0.000	16.1	30	-1.5	14.1	0.00	111	1	97.4	5
28/07/20	12:45	11.9	11.9	11.8	25	-7.5	0.0	SSW	0.00	3.2	SSW	11.9	10.3	10.3	15.3	1023.7	0.00	0.0	547	3.92	548	3.6	0.13	3.6	0.022	0.000	16.1	30	-1.5	14.1	0.00	107	1	93.9	5
28/07/20	12:50	12.1	12.1	11.9	25	-7.4	0.0	SW	0.00	8.0	SW	12.1	10.4	10.4	15.4	1023.7	0.00	0.0	548	3.93	548	3.6	0.13	3.6	0.022	0.000	16.1	30	-1.5	14.1	0.00	109	1	95.6	5
28/07/20	12:55	12.3	12.3	12.1	25	-7.2	1.6	SW	0.13	11.3	SW	12.3	10.6	10.6	15.6	1023.7	0.00	0.0	549	3.94	550	3.6	0.13	3.6	0.021	0.000	16.2	30	-1.4	14.2	0.00	111	1	97.4	5
28/07/20	13:00	12.3	12.3	12.3	25	-7.2	0.0	SW	0.00	3.2	SW	12.3	10.6	10.6	15.6	1023.6	0.00	0.0	551	3.95	552	3.6	0.13	3.6	0.021	0.000	16.2	30	-1.4	14.2	0.28	108	1	94.7	5
28/07/20	13:05	12.3	12.3	12.3	25	-7.2	0.0	SW	0.00	9.7	WSW	12.3	10.6	10.6	15.6	1023.6	0.00	0.0	550	3.94	552	3.6	0.13	3.6	0.021	0.000	16.2	30	-1.4	14.2	0.00	111	1	97.4	5
28/07/20	13:10	12.4	12.4	12.3	25	-7.1	1.6	W	0.13	9.7	WSW	12.4	10.7	10.7	15.7	1023.6	0.00	0.0	551	3.95	554	3.6	0.13	3.8	0.020	0.000	16.2	30	-1.4	14.2	0.00	111	1	97.4	5
28/07/20	13:15	12.5	12.5	12.4	23	-8.1	1.6	WSW	0.13	9.7	SW	12.5	10.7	10.7	15.7	1023.2	0.00	0.0	550	3.94	550	3.6	0.13	3.6	0.020	0.000	16.2	30	-1.4	14.2	0.00	112	1	98.2	5
28/07/20	13:20	12.4	12.5	12.4	24	-7.6	1.6	SW	0.13	8.0	SW	12.4	10.6	10.6	15.6	1023.2	0.00	0.0	548	3.93	548	3.6	0.13	3.6	0.020	0.000	16.2	30	-1.4	14.2	0.00	108	1	94.7	5
28/07/20	13:25	12.5	12.5	12.4	24	-7.6	0.0	WSW	0.00	6.4	WSW	12.5	10.7	10.7	15.7	1023.2	0.00	0.0	546	3.91	547	3.5	0.13	3.5	0.020	0.000	16.3	30	-1.3	14.3	0.00	109	1	95.6	5
28/07/20	13:30	12.4	12.5	12.4	24	-7.6	1.6	SSW	0.13	11.3	S	12.4	10.6	10.6	15.6	1023.0	0.00	0.0	543	3.89	545	3.5	0.13	3.5	0.020	0.000	16.3	30	-1.3	14.3	0.00	108	1	94.7	5
28/07/20	13:35	12.5	12.5	12.4	24	-7.6	0.0	SW	0.00	1.6	SW	12.5	10.7	10.7	15.6	1023.0	0.00	0.0	540	3.87	541	3.5	0.13	3.5	0.020	0.000	16.3	30	-1.3	14.3	0.00	107	1	93.9	5
28/07/20	13:40	12.5	12.5	12.5	24	-7.6	0.0	SSW	0.00	3.2	SSW	12.5	10.7	10.7	15.6	1023.0	0.00	0.0	536	3.84	536	3.5	0.13	3.5	0.020	0.000	16.4	30	-1.3	14.4	0.00	109	1	95.6	5
28/07/20	13:45	12.7	12.7	12.5	23	-8.0	0.0	WSW	0.00	17.7	SW	12.7	10.8	10.8	15.7	1022.7	0.00	0.0	534	3.83	536	3.4	0.12	3.4	0.020	0.000	16.4	29	-1.7	14.3	0.00	107	1	93.9	5
28/07/20	13:50	12.8	12.8	12.7	24	-7.3	0.0	SW	0.00	6.4	SW	12.8	10.9	10.9	15.8	1022.7	0.00	0.0	531	3.81	533	3.4	0.12	3.4	0.019	0.000	16.4	29	-1.7	14.3	0.00	110	1	96.5	5
28/07/20	13:55	12.8	12.8	12.8	23	-7.8	0.0	SW	0.00	6.4	SW	12.8	10.9	10.9	15.8	1022.7	0.00	0.0	526	3.77	529	3.3	0.12	3.4	0.019	0.000	16.4	29	-1.7	14.3	0.00	110	1	96.5	5
28/07/20	14:00	12.9	12.9	12.8	24	-7.2	1.6	W	0.13	9.7	W	12.9	11.0	11.0	15.9	1022.6	0.00	0.0	522	3.74	524	3.3	0.12	3.3	0.019	0.000	16.4	29	-1.7	14.3	0.28	108	1	94.7	5
28/07/20	14:05	12.9	12.9	12.9	24	-7.2	3.2	SW	0.27	11.3	W	12.9	11.0	11.0	15.9	1022.6	0.00	0.0	517	3.71	519	3.2	0.11	3.3	0.019	0.000	16.5	29	-1.6	14.4	0.00	105	1	92.1	5
28/07/20	14:10	12.9	12.9	12.9	24	-7.2	3.2	W	0.27	16.1	SW	12.9	11.0	11.0	15.9	1022.6	0.00	0.0	510	3.66	512	3.2	0.11	3.2	0.019	0.000	16.5	29	-1.6	14.4	0.00	109	1	95.6	5
28/07/20	14:15	12.9	12.9	12.9	24	-7.2	1.6	W	0.13	9.7	W	12.9	11.0	11.0	15.9	1022.4	0.00	0.0	506	3.63	506	3.1	0.11	3.1	0.019	0.000	16.5	29	-1.6	14.4	0.00	109	1	95.6	5
28/07/20	14:20	13.2	13.2	12.9	24	-7.0	1.6	W	0.13	8.0	W	13.2	11.2	11.2	16.1	1022.4	0.00	0.0	501	3.59	504	3.1	0.11	3.1	0.018	0.000	16.6	29	-1.5	14.5	0.00	114	1	100.0	5
28/07/20	14:25	13.3	13.3	13.2	24	-6.9	1.6	WSW	0.13	8.0	WSW	13.3	11.3	11.3	16.2	1022.4	0.00	0.0	493	3.53	497	3.0	0.11	3.0	0.018	0.000	16.6	29	-1.5	14.5	0.00	112	1	98.2	5
28/07/20	14:30	13.3	13.3	13.3	24	-6.9	3.2	W	0.27	11.3	WSW	13.3	11.3	11.3	16.2	1022.2	0.00	0.0	486	3.48	489	2.9	0.10	3.0	0.017	0.000	16.6	29	-1.5	14.5	0.00	112	1	98.2	5
28/07/20	14:35	13.3	13.3	13.3	25	-6.3	1.6	SW	0.13	14.5	SW	13.3	11.3	11.3	16.2	1022.2	0.00	0.0	480	3.44	483	2.9	0.10	2.9	0.017	0.000	16.6	29	-1.5	14.5	0.00	110	1	96.5	5
28/07/20	14:40	13.3	13.3	13.3	24	-6.9	0.0	SSW	0.00	14.5	SSW	13.3	11.3	11.3	16.2	1022.2	0.00	0.0	471	3.38	473	2.8	0.10	2.8	0.017	0.000	16.6	29	-1.5	14.5	0.00	111	1	97.4	5
28/07/20	14:45	13.3	13.3	13.3	25	-6.3	0.0	SSW	0.00	3.2	SSW	13.3	11.3	11.3	16.2	1022.1	0.00	0.0	465	3.33	468	2.7	0.10	2.8	0.017	0.000	16.6	29	-1.5	14.5	0.00	108	1	94.7	5
28/07/20	14:50	13.5	13.5	13.3	24	-6.7	0.0	SW	0.00	3.2	SW	13.5	11.4	11.4	16.3	1022.1	0.00	0.0	458	3.28	461	2.7	0.10	2.7	0.017	0.000	16.7	29	-1.5	14.6	0.00	109	1	95.6	5
28/07/20	14:55	13.5	13.5	13.5	24	-6.7	1.6	SW	0.13	6.4	SW	13.5	11.4	11.4	16.2	1022.1	0.00	0.0	450	3.23	454	2.6	0.09	2.6	0.017	0.000	16.7	29	-1.5	14.6	0.00	113	1	99.1	5
28/07/20	15:00	13.6	13.6	13.5	24	-6.6	0.0	SW	0.00	6.4	SW	13.6	11.6	11.6	16.3	1022.1	0.00	0.0	440	3.15	445	2.5	0.09	2.5	0.016	0.000	16.7	29	-1.5	14.6	0.25	110	1	96.5	5
28/07/20	15:05	13.5	13.6	13.5	24	-6.7	1.6	SW	0.13	11.3	SSW	13.5	11.4	11.4	16.2	1022.1	0.00	0.0	432	3.10	436	2.4	0.09	2.5	0.017	0.000	16.7	29	-1.5	14.6	0.00	111	1	97.4	5
28/07/20	15:10	13.6	13.6	13.5	24	-6.6	0.0	WSW	0.00	1.6	WSW	13.6	11.6	11.6	16.3	1022.1	0.00	0.0	424	3.04	427	2.4	0.09	2.4	0.016	0.000	16.7	29	-1.5	14.6	0.00	111	1	97.4	5
28/07/20	15:15	13.5	13.6	13.5	23	-7.3	1.6	WSW	0.13	8.0	WSW	13.5	11.4	11.4	16.1	1022.1	0.00	0.0	412	2.95	418	2.3	0.08	2.3	0.017	0.000	16.7	29	-1.5	14.6	0.00	111	1	97.4	5
28/07/20	15:20	13.6	13.6	13.5	24	-6.6	1.6	WSW	0.13	6.4	WSW	13.6	11.6	11.6	16.2	1022.1	0.00	0.0	402	2.88	406	2.2	0.08	2.2	0.016	0.000	16.8	29	-1.4	14.7	0.00	110	1	96.5	5
28/07/20	15:25	13.7	13.7	13.6	24	-6.6	1.6	WSW	0.13	9.7	WSW	13.7	11.6	11.6	16.1	1022.1	0.00	0.0	392	2.81	394	2.1	0.07	2.2	0.016	0.000	16.8	29	-1.4	14.7	0.00	113	1	99.1	5
28/07/20	15:30	13.7	13.7	13.7	24	-6.5	1.6	W	0.13	11.3	W	13.7	11.6	11.6	16.1	1021.8	0.00	0.0	383	2.75	387	2.1	0.07	2.1	0.016	0.000	16.8	29	-1.4	14.7	0.00	112	1	98.2	5
28/07/20	15:35	13.7	13.7	13.7	24	-6.5	0.0	W	0.00	1.6	W	13.7	11.6	11.6	16.1	1021.8	0.00	0.0	373	2.67	376	2.0	0.07	2.0	0.016	0.000	16.8	29	-1.4	14.7	0.00	110	1	96.5	5
28/07/20	15:40	13.8	13.8	13.7	24	-6.4	0.0	---	0.00	0.0	---	13.8	11.7	11.7	16.1	1021.8	0.00	0.0	361	2.59	367	1.9	0.07	1.9	0.016	0.000	16.8	29	-1.4	14.7	0.00	108	1	94.7	5
28/07/20	15:45	13.8	13.8	13.8	24	-6.4	0.0	W	0.00	3.2	W	13.8	11.7	11.7	16.0	1021.7	0.00	0.0	349	2.50	355	1.8	0.06	1.8	0.016	0.000	16.8	29	-1.4	14.7	0.00	112	1	98.2	5
28/07/20	15:50	13.9	13.9	13.8	24	-6.4	1.6	SSW	0.13	14.5	SSW	13.9	11.8	11.8	16.1	1021.7	0.00	0.0	340	2.44	345	1.8	0.06	1.8	0.015	0.000	16.8	29	-1.4	14.7	0.00	114	1	100.0	5
28/07/20	15:55	13.7	13.9	13.7	24	-6.5	1.6	SSW	0.13	6.4	SSW	13.7	11.6	11.6	15.8	1021.7	0.00	0.0	327	2.34	332	1.7	0.06	1.7	0.016	0.000	16.8	29	-1.4	14.7	0.00	107	1	93.9	5
28/07/20	16:00	13.7	13.7	13.7	24	-6.6	1.6	SW	0.13	8.0	SW	13.7	11.6	11.6	15.6	1021.8	0.00	0.0	315	2.26	320	1.6	0.06	1.6	0.016	0.000	16.8	29	-1.4	14.7	0.20	111	1	97.4	5
28/07/20	16:05	13.8	13.8	13.7	24	-6.4	0.0	WSW	0.00	8.0	WSW	13.8	11.7	11.7	15.7	1021.8	0.00	0.0	304	2.18	309	1.5	0.05	1.6	0.016	0.000	16.8	29	-1.4	14.7	0.00	113	1	99.1	5
28/07/20	16:10	13.7	13.8	13.7	25	-6.0	0.0	WSW	0.00	4.8	WSW	13.7	11.6	11.6	15.4	1021.8	0.00	0.0	291	2.09	297	1.5	0.05	1.5	0.016	0.000	16.8	29	-1.4	14.7	0.00	113	1	99.1	5
28/07/20	16:15	13.7	13.7	13.7	25	-6.0	1.6	WSW	0.13	8.0	WSW	13.7	11.6	11.6	15.3	1021.8	0.00	0.0	279	2.00	283	1.4	0.05	1.4	0.016	0.000	16.8	29	-1.4	14.7	0.00	111	1	97.4	5
28/07/20	16:20	13.6	13.7	13.6	24	-6.6	1.6	SW	0.13	17.7	SW	13.6	11.6	11.6	15.1	1021.8	0.00	0.0	267	1.91	272	1.3	0.05	1.4	0.016	0.000	16.8	29	-1.4	14.7	0.00	107	1	93.9	5
28/07/20	16:25	13.6	13.6	13.6	24	-6.6	0.0	---	0.00	0.0	---	13.6	11.6	11.6	14.9	1021.8	0.00	0.0	255	1.83	260	1.3	0.05	1.3	0.016	0.000	16.8	29	-1.4	14.7	0.00	109	1	95.6	5
28/07/20	16:30	13.7	13.7	13.6	24	-6.6	0.0	SW	0.00	1.6	SW	13.7	11.6	11.6	14.7	1021.8	0.00	0.0	241	1.73	244	1.3	0.05	1.3	0.016	0.000	16.8	29	-1.4	14.7	0.00	105	1	92.1	5
28/07/20	16:35	13.7	13.7	13.7	24	-6.5	0.0	---	0.00	0.0	---	13.7	11.6	11.6	14.6	1021.8	0.00	0.0	231	1.66	236	1.2	0.04	1.2	0.016	0.000	16.8	29	-1.3	14.7	0.00	110	1	96.5	5
28/07/20	16:40	13.8	13.8	13.7	24	-6.4	0.0	---	0.00	0.0	---	13.8	11.7	11.7	14.5	1021.8	0.00	0.0	219	1.57	225	1.1	0.04	1.2	0.016	0.000	16.8	29	-1.3	14.7	0.00	107	1	93.9	5
28/07/20	16:45	13.8	13.8	13.8	25	-5.9	1.6	WSW	0.13	9.7	WSW	13.8	11.7	11.7	14.3	1022.1	0.00	0.0	205	1.47	211	1.1	0.04	1.1	0.016	0.000	16.8	29	-1.3	14.7	0.00	107	1	93.9	5
28/07/20	16:50	13.7	13.8	13.7	24	-6.5	1.6	W	0.13	8.0	WSW	13.7	11.6	11.6	13.9	1022.1	0.00	0.0	193	1.38	197	1.0	0.04	1.0	0.016	0.000	16.8	29	-1.3	14.7	0.00	110	1	96.5	5
28/07/20	16:55	13.7	13.7	13.7	25	-6.0	0.0	W	0.00	3.2	W	13.7	11.6	11.6	13.8	1022.1	0.00	0.0	181	1.30	186	1.0	0.04	1.0	0.016	0.000	16.8	29	-1.3	14.7	0.00	112	1	98.2	5
28/07/20	17:00	13.7	13.7	13.7	25	-6.0	0.0	W	0.00	1.6	W	13.7	11.7	11.7	13.6	1022.1	0.00	0.0	168	1.20	172	0.9	0.03	0.9	0.016	0.000	16.8	29	-1.3	14.7	0.13	108	1	94.7	5
28/07/20	17:05	13.7	13.7	13.7	25	-6.0	0.0	W	0.00	4.8	W	13.7	11.7	11.7	11.2	1022.1	0.00	0.0	157	1.13	162	0.9	0.03	0.9	0.016	0.000	16.8	29	-1.3	14.7	0.00	105	1	92.1	5
28/07/20	17:10	13.7	13.7	13.7	24	-6.5	0.0	W	0.00	3.2	W	13.7	11.6	11.6	10.9	1022.1	0.00	0.0	144	1.03	151	0.8	0.03	0.9	0.016	0.000	16.8	29	-1.3	14.7	0.00	109	1	95.6	5
28/07/20	17:15	13.6	13.7	13.6	25	-6.1	0.0	W	0.00	8.0	W	13.6	11.6	11.6	10.8	1022.1	0.00	0.0	132	0.95	137	0.8	0.03	0.8	0.016	0.000	16.8	29	-1.3	14.7	0.00	106	1	93.0	5
28/07/20	17:20	13.5	13.6	13.5	25	-6.2	0.0	W	0.00	3.2	W	13.5	11.4	11.4	10.5	1022.1	0.00	0.0	120	0.86	125	0.7	0.02	0.7	0.017	0.000	16.8	29	-1.3	14.7	0.00	105	1	92.1	5
28/07/20	17:25	13.4	13.5	13.4	25	-6.2	0.0	---	0.00	0.0	---	13.4	11.4	11.4	10.4	1022.1	0.00	0.0	108	0.77	113	0.7	0.02	0.7	0.017	0.000	16.8	29	-1.3	14.7	0.00	106	1	93.0	5
28/07/20	17:30	13.3	13.4	13.3	25	-6.3	1.6	W	0.13	8.0	W	13.3	11.3	11.3	10.1	1022.1	0.00	0.0	94	0.67	100	0.7	0.02	0.7	0.017	0.000	16.9	29	-1.2	14.8	0.00	106	1	93.0	5
28/07/20	17:35	13.3	13.3	13.3	26	-5.9	1.6	W	0.13	9.7	W	13.3	11.3	11.3	9.9	1022.1	0.00	0.0	76	0.54	81	0.6	0.02	0.6	0.018	0.000	16.9	29	-1.2	14.8	0.00	104	1	91.2	5
28/07/20	17:40	13.2	13.3	13.2	26	-5.9	0.0	W	0.00	3.2	W	13.2	11.3	11.3	9.7	1022.1	0.00	0.0	63	0.45	67	0.6	0.02	0.6	0.018	0.000	16.9	29	-1.2	14.8	0.00	107	1	93.9	5
28/07/20	17:45	13.1	13.2	13.1	26	-6.0	0.0	---	0.00	0.0	---	13.1	11.2	11.2	9.4	1022.2	0.00	0.0	50	0.36	56	0.1	0.00	0.6	0.018	0.000	16.9	29	-1.2	14.8	0.00	108	1	94.7	5
28/07/20	17:50	13.0	13.1	13.0	26	-6.1	0.0	---	0.00	0.0	---	13.0	11.1	11.1	9.0	1022.2	0.00	0.0	22	0.16	35	0.0	0.00	0.0	0.019	0.000	16.9	29	-1.2	14.8	0.00	108	1	94.7	5
28/07/20	17:55	12.9	13.0	12.9	26	-6.1	0.0	---	0.00	0.0	---	12.9	11.1	11.1	8.9	1022.2	0.00	0.0	15	0.11	18	0.0	0.00	0.0	0.019	0.000	16.9	29	-1.2	14.8	0.00	105	1	92.1	5
28/07/20	18:00	12.8	12.9	12.8	27	-5.8	0.0	WSW	0.00	6.4	W	12.8	11.0	11.0	8.8	1022.2	0.00	0.0	11	0.08	16	0.0	0.00	0.0	0.019	0.000	16.9	29	-1.2	14.8	0.05	108	1	94.7	5
28/07/20	18:05	12.7	12.8	12.7	27	-5.9	0.0	---	0.00	0.0	---	12.7	10.9	10.9	8.6	1022.2	0.00	0.0	7	0.05	9	0.0	0.00	0.0	0.020	0.000	16.9	29	-1.2	14.8	0.00	108	1	94.7	5
28/07/20	18:10	12.6	12.7	12.6	27	-5.9	0.0	---	0.00	0.0	---	12.6	10.9	10.9	8.6	1022.2	0.00	0.0	3	0.02	5	0.0	0.00	0.0	0.020	0.000	16.9	29	-1.2	14.8	0.00	105	1	92.1	5
28/07/20	18:15	12.4	12.6	12.4	28	-5.6	0.0	---	0.00	0.0	---	12.4	10.8	10.8	8.4	1022.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	16.9	29	-1.2	14.8	0.00	108	1	94.7	5
28/07/20	18:20	12.3	12.4	12.3	28	-5.7	0.0	---	0.00	0.0	---	12.3	10.7	10.7	8.3	1022.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	16.9	29	-1.2	14.8	0.00	111	1	97.4	5
28/07/20	18:25	12.3	12.3	12.3	28	-5.7	0.0	---	0.00	0.0	---	12.3	10.7	10.7	8.3	1022.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	16.9	29	-1.2	14.8	0.00	109	1	95.6	5
